column,dtype,row_count,missing_count,missing_fraction,finite_count,minimum,maximum,mean,std,unique_count_exact,unique_count_truncated,is_constant,preview_json,top_values_json
joint_mode_0,int64,6249074,0,0.0,6249074,236.0,255.0,252.99998031708378,0.10136706563197144,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245400}, {""value"": ""255"", ""count"": 2915}, {""value"": ""246"", ""count"": 695}, {""value"": ""236"", ""count"": 64}]"
joint_mode_1,int64,6249074,0,0.0,6249074,236.0,255.0,252.99982349384885,0.11209313298946177,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245393}, {""value"": ""255"", ""count"": 2866}, {""value"": ""246"", ""count"": 702}, {""value"": ""236"", ""count"": 113}]"
joint_mode_2,int64,6249074,0,0.0,6249074,236.0,255.0,252.99998383760538,0.1050190163136029,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245490}, {""value"": ""255"", ""count"": 2883}, {""value"": ""246"", ""count"": 605}, {""value"": ""236"", ""count"": 96}]"
joint_mode_3,int64,6249074,0,0.0,6249074,236.0,255.0,253.00000464068756,0.10124701852188288,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245438}, {""value"": ""255"", ""count"": 2909}, {""value"": ""246"", ""count"": 657}, {""value"": ""236"", ""count"": 70}]"
joint_mode_4,int64,6249074,0,0.0,6249074,236.0,255.0,253.0000734508825,0.09772599237029164,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245475}, {""value"": ""255"", ""count"": 2918}, {""value"": ""246"", ""count"": 620}, {""value"": ""236"", ""count"": 61}]"
joint_mode_5,int64,6249074,0,0.0,6249074,236.0,255.0,253.0000350451923,0.09896913649398975,4.0,False,False,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]","[{""value"": ""253"", ""count"": 6245438}, {""value"": ""255"", ""count"": 2919}, {""value"": ""246"", ""count"": 657}, {""value"": ""236"", ""count"": 60}]"
safety_mode,int64,6249074,0,0.0,6249074,1.0,7.0,1.000718186406498,0.06563994703892895,2.0,False,False,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{""value"": ""1"", ""count"": 6248326}, {""value"": ""7"", ""count"": 748}]"
actual_digital_output_bits,int64,6249074,0,0.0,6249074,0.0,0.0,0.0,0.0,1.0,False,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""value"": ""0"", ""count"": 6249074}]"
runtime_state,int64,6249074,0,0.0,6249074,0.0,4.0,1.8466030327053256,0.3677620089122685,5.0,False,False,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{""value"": ""2"", ""count"": 5296326}, {""value"": ""1"", ""count"": 939582}, {""value"": ""0"", ""count"": 11333}, {""value"": ""4"", ""count"": 1826}, {""value"": ""3"", ""count"": 7}]"
output_int_register_24,int64,6249074,0,0.0,6249074,0.0,0.0,0.0,0.0,1.0,False,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""value"": ""0"", ""count"": 6249074}]"
output_int_register_25,int64,6249074,0,0.0,6249074,0.0,92.0,24.137664716404384,30.625769477543987,93.0,False,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""value"": ""0"", ""count"": 3122710}, {""value"": ""88"", ""count"": 41686}, {""value"": ""55"", ""count"": 40907}, {""value"": ""77"", ""count"": 40846}, {""value"": ""90"", ""count"": 40540}, {""value"": ""73"", ""count"": 40398}, {""value"": ""57"", ""count"": 39866}, {""value"": ""74"", ""count"": 39264}, {""value"": ""86"", ""count"": 39203}, {""value"": ""75"", ""count"": 39120}, {""value"": ""81"", ""count"": 38883}, {""value"": ""59"", ""count"": 38714}, {""value"": ""56"", ""count"": 38625}, {""value"": ""79"", ""count"": 38427}, {""value"": ""16"", ""count"": 38161}, {""value"": ""87"", ""count"": 38080}, {""value"": ""85"", ""count"": 38028}, {""value"": ""91"", ""count"": 37890}, {""value"": ""71"", ""count"": 37799}, {""value"": ""18"", ""count"": 37712}]"
output_int_register_26,int64,6249074,0,0.0,6249074,0.0,102.0,25.275256782044828,32.3779457820552,103.0,False,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""value"": ""0"", ""count"": 3149111}, {""value"": ""57"", ""count"": 39995}, {""value"": ""76"", ""count"": 39539}, {""value"": ""74"", ""count"": 39218}, {""value"": ""17"", ""count"": 39192}, {""value"": ""68"", ""count"": 38893}, {""value"": ""55"", ""count"": 38640}, {""value"": ""89"", ""count"": 38113}, {""value"": ""91"", ""count"": 38085}, {""value"": ""70"", ""count"": 37886}, {""value"": ""84"", ""count"": 37094}, {""value"": ""60"", ""count"": 37050}, {""value"": ""80"", ""count"": 36908}, {""value"": ""77"", ""count"": 36898}, {""value"": ""87"", ""count"": 36874}, {""value"": ""27"", ""count"": 36778}, {""value"": ""28"", ""count"": 36777}, {""value"": ""85"", ""count"": 36699}, {""value"": ""29"", ""count"": 36387}, {""value"": ""81"", ""count"": 36291}]"
label,int64,6249074,0,0.0,6249074,0.0,5.0,2.786186401377228,2.3228529736654404,6.0,False,False,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[{""value"": ""5"", ""count"": 3122710}, {""value"": ""0"", ""count"": 2206903}, {""value"": ""1"", ""count"": 340822}, {""value"": ""3"", ""count"": 291419}, {""value"": ""2"", ""count"": 283212}, {""value"": ""4"", ""count"": 4008}]"
sample_nr,int32,6249074,0,0.0,6249074,1.0,4094.0,2031.4966406222745,1187.4498137682276,4094.0,False,False,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{""value"": ""3277"", ""count"": 3795}, {""value"": ""2449"", ""count"": 3444}, {""value"": ""1037"", ""count"": 3100}, {""value"": ""145"", ""count"": 2567}, {""value"": ""2380"", ""count"": 2441}, {""value"": ""2736"", ""count"": 2389}, {""value"": ""3861"", ""count"": 2388}, {""value"": ""2920"", ""count"": 2382}, {""value"": ""305"", ""count"": 2377}, {""value"": ""847"", ""count"": 2377}, {""value"": ""1576"", ""count"": 2376}, {""value"": ""608"", ""count"": 2372}, {""value"": ""1982"", ""count"": 2372}, {""value"": ""1038"", ""count"": 2364}, {""value"": ""2577"", ""count"": 2359}, {""value"": ""696"", ""count"": 2356}, {""value"": ""1708"", ""count"": 2356}, {""value"": ""784"", ""count"": 2355}, {""value"": ""1796"", ""count"": 2355}, {""value"": ""3458"", ""count"": 2313}]"
