seed,seed_group,N,variant,split,episode_id,score,threshold,above_threshold
13,control,50,LW_CURRENT,anomaly_evaluation,249,259.481795626,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,119,245.22570761,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,363,699.822140199,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,30,209.244190979,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,26,208.32151387,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,192,229.867153887,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,172,220.159227382,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,576,216.378678796,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,708,230.885224296,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,114,246.517887277,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,748,226.363571797,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,603,214.490702674,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,678,233.174467126,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,569,217.374546871,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,432,231.445727959,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,689,234.218693022,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,607,248.648488579,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,173,217.310990255,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,535,218.267849094,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,131,250.606993631,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,710,230.643110622,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,278,567.092120326,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,464,219.046911687,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,568,219.86183852,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,645,223.801470011,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,294,284.954796519,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,559,209.296377798,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,275,350.845949746,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,242,250.744064968,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,672,228.653992428,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,313,218.43113806,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,286,314.357195466,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,150,226.275480322,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,218,364.608859279,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,487,219.563420103,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,711,229.962539653,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,258,226.251789478,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,479,217.08720872,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,514,217.469990953,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,421,225.120424869,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,122,425.019309914,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,205,239.734375038,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,460,218.623387164,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,350,255.887014123,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,118,239.181595301,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,193,229.561396268,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,601,219.842106463,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,116,241.579733426,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,507,215.415663422,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,369,697.860745017,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,395,227.582697955,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,687,235.136030834,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,89,220.776363677,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,331,217.91384005,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,653,238.304199386,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,367,695.229666159,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,456,221.70250611,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,245,254.383851777,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,147,225.243766082,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,620,232.858936295,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,391,233.573989339,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,267,353.261114618,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,329,218.759424946,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,0,237.952833829,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,139,253.689373918,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,265,228.273050835,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,475,486.83580751,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,453,217.403406631,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,130,255.089760075,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,102,229.680252655,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,436,218.609385861,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,489,220.09319916,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,455,223.873371617,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,83,236.873898108,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,91,225.534626763,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,127,415.781590022,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,545,302.604357623,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,516,219.294798287,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,80,238.317935391,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,230,247.608074543,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,613,266.279549037,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,4,233.182567318,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,642,223.611987414,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,123,429.20392266,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,85,221.218783447,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,225,264.47494284,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,65,349.483713847,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,41,222.239498405,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,161,196.969706576,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,266,227.639983983,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,308,221.931802524,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,698,229.281649885,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,343,217.887684093,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,27,208.834801028,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,481,221.147295951,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,217,365.658736865,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,628,227.447909676,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,663,237.113347083,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,180,217.664351414,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,502,219.312886155,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,533,221.312265084,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,547,303.213267938,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,478,219.891152039,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,732,221.829074437,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,636,237.341795541,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,220,374.19769326,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,214,363.392655368,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,50,220.702946531,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,186,218.390675183,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,326,224.210184422,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,486,217.623544579,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,494,542.88161292,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,382,267.430215279,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,248,256.596423158,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,162,215.653690803,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,660,233.528449106,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,667,230.927407949,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,68,348.983279585,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,716,230.885212635,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,42,223.879218324,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,461,216.525930199,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,58,255.634057074,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,296,281.492246267,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,445,265.292219892,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,311,215.110549202,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,609,246.670248458,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,396,226.265033232,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,94,227.56706155,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,155,198.405596753,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,373,264.529841836,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,37,223.654139941,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,751,227.845591721,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,93,228.843893166,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,347,256.178407225,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,168,219.490996243,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,397,226.025201412,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,105,250.97908703,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,626,229.155891689,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,358,700.459999812,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,66,346.948654903,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,38,222.834317423,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,524,232.119550855,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,148,226.054449272,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,305,224.287206414,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,357,700.64593854,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,323,222.432142194,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,400,227.59841532,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,722,227.084119777,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,585,284.521116762,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,385,233.857281939,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,16,226.616107224,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,519,232.856007077,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,623,233.259540016,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,555,205.001437057,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,405,696.804513943,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,399,227.520970126,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,655,243.081807261,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,56,226.641127438,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,578,220.143122662,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,167,216.869093226,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,658,244.491556344,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,563,207.737519982,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,562,203.895839144,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,652,238.88620033,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,685,231.953250274,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,153,200.291522527,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,457,219.994692378,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,383,262.997549496,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,415,218.716927808,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,221,261.359108916,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,128,432.838392271,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,695,231.036456119,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,414,219.438411152,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,92,228.23711268,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,394,224.599129231,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,574,218.191759364,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,520,230.450629661,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,647,229.093879812,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,429,237.048490819,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,3,233.379303681,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,586,278.880417445,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,752,229.38087305,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,739,229.228229691,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,239,255.976269337,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,706,234.489901895,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,374,267.30336467,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,45,224.657179,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,427,235.728727944,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,506,218.152482884,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,182,219.597956806,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,731,220.458432061,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,579,218.922495494,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,662,231.657714256,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,406,695.520445473,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,289,313.046328608,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,378,261.956233442,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,572,219.575230768,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,640,226.900504981,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,226,267.833093166,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,676,226.571986376,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,500,546.272611179,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,530,216.443720668,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,468,484.087079927,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,157,195.805264636,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,111,245.910460879,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,177,218.943107308,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,14,233.678532596,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,591,277.494627479,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,694,234.950946675,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,493,558.28513469,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,561,209.925967094,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,496,547.68994602,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,605,219.283549274,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,682,224.038084871,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,282,564.284746605,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,227,265.396539693,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,509,213.403040595,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,632,241.659335942,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,124,427.29319251,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,215,362.054824472,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,318,216.337621087,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,471,486.456043888,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,515,215.036352254,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,692,239.309627381,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,209,233.865982526,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,522,230.772799079,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,408,697.647921084,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,274,349.523926275,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,654,240.514122075,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,730,212.709719816,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,202,224.713700323,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,365,697.558071915,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,696,231.840111228,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,35,206.063422328,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,564,205.716279183,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,746,227.721517007,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,39,225.346746277,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,542,301.15176278,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,482,220.835307377,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,159,196.260600919,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,53,224.367449829,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,21,230.265950249,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,284,312.290050525,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,616,249.896634262,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,319,217.512470033,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,69,348.819837019,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,324,224.003033898,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,359,700.74134014,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,518,228.743448412,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,164,217.556938175,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,713,228.749543523,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,712,228.894609406,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,354,701.233322877,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,336,221.328942634,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,175,218.497871934,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,638,240.7198241,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,55,227.447325529,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,480,219.708205467,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,428,235.845715001,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,485,220.472240555,64.7752385946,True
13,control,50,LW_CURRENT,anomaly_evaluation,29,207.530106895,64.7752385946,True
13,control,50,TOPVAR_250_LW,calibration,1759,22.3937885273,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1910,20.9860642474,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1811,21.3282143088,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1942,17.4103948568,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1940,19.7917000651,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2013,19.0404918335,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1993,19.3175738137,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1975,20.617333199,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1896,21.4993218026,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1761,18.2346685543,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1717,22.084339968,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1858,19.4470149099,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2019,19.9953204601,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1795,21.6014224997,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1927,21.2923521315,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1982,24.6635877718,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1835,19.8744866845,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1825,19.1061665509,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1809,18.7427905249,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1848,19.9151604317,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2007,20.771074327,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1816,22.7736273194,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1856,18.4324293092,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1967,21.0166700863,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1779,20.9521125827,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1818,16.3296309914,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1981,23.932157987,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1804,19.0971125186,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2017,18.1298257025,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1781,22.1716287115,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1768,18.9661909175,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1872,18.7975052499,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1962,25.8485640617,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1815,19.3750338863,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1920,18.2565251134,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1939,18.4627149034,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1977,20.321568591,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2021,21.8423734769,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1763,22.0525069729,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1994,20.3945953923,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1747,20.0944315782,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1960,19.1658743292,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1784,19.1046193101,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1790,19.1334395586,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1853,19.8959242002,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1748,17.8963656196,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1725,18.3611591164,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1821,19.4761783574,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1758,19.8661299913,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1922,19.5299368263,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1991,18.7946986029,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1740,20.2493765898,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1914,20.846433229,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1979,19.1309177816,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1997,20.9241683845,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,2015,22.5262112947,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1880,19.742543243,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1843,22.8111494223,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1889,21.1156991015,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1933,17.0080098609,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1757,18.3650297403,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1973,20.4274450145,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1846,18.2318463458,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1934,19.3177437819,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1902,22.4385978678,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1755,19.0960326401,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1859,18.3085613105,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1706,21.7934999375,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1999,16.246834471,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1733,19.7415854706,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1742,19.4181875923,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1760,17.5474215459,25.8485640617,False
13,control,50,TOPVAR_250_LW,calibration,1918,22.8928985394,25.8485640617,False
