protocol_version,seed,N,detector,condition,removed_episode_id,replacement_episode_id,split,episode_id,score,threshold,above_threshold
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,246,71.7642018878,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,228,102.127957619,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,488,45.6589505395,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,457,35.1471350107,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,129,319.826761358,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,679,59.3749126102,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,577,37.8612101768,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,422,36.5297210021,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,553,36.6234752068,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,255,78.2256081454,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,442,102.629658946,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,38,37.3185210291,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,453,34.4471156784,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,749,35.1628231647,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,298,118.18212384,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,78,98.3510850173,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,750,35.0347956575,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,137,89.5063561133,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,431,35.2951798176,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,264,103.680472471,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,638,65.6351799165,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,514,42.7445748685,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,552,35.0261594841,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,684,53.9970700806,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,24,49.4364617472,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,396,37.4132454162,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,339,41.2877060392,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,666,61.4223181047,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,23,52.3545770568,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,548,35.9831573943,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,716,53.5858999617,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,148,42.8353490491,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,60,37.7903332923,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,82,94.9688251506,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,213,202.166545332,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,77,98.2544318018,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,483,33.0395874648,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,3,75.1719015406,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,365,407.338906176,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,434,38.9758919022,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,583,37.4513275657,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,674,58.6103419054,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,283,184.666794593,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,248,74.9915820694,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,250,75.0775581763,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,481,34.8378893408,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,86,43.1279451182,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,605,49.0152216253,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,427,41.283383805,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,572,42.1696136772,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,399,36.8759065429,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,142,88.6598103121,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,150,41.8635366347,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,26,39.5091499026,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,87,41.9792325458,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,447,99.4336589326,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,133,89.0945452507,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,401,36.5156613868,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,607,75.402621029,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,486,38.2896167447,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,109,108.461232924,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,285,183.021264157,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,204,44.1399175224,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,733,48.189502168,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,735,39.4152719485,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,624,41.9433891578,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,251,73.6098530586,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,357,407.603812925,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,445,169.00690944,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,591,47.329426912,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,234,63.976507277,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,44,37.5741217581,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,168,40.8360381848,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,226,103.642173752,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,194,39.1205857906,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,233,63.015499617,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,239,69.4952537392,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,271,208.539313114,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,63,310.787485715,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,729,43.5735218228,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,50,38.8535887598,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,619,44.2559470757,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,461,33.574313493,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,40,36.6240677545,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,306,43.8325408127,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,141,88.8013618257,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,313,37.4909980924,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,39,35.1561715,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,558,41.5994569032,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,7,72.3243291228,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,120,94.6278149213,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,0,78.0816706238,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,621,42.116840454,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,631,73.0975146665,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,382,62.7944635539,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,102,53.1622296834,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,608,74.6956833393,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,570,36.3457757308,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,173,43.6671648413,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,138,88.9251809617,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,292,116.075087875,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,658,77.6816157671,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,451,93.171573862,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,14,75.1739045899,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,136,91.5681584749,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,209,55.7509882825,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,308,44.002808972,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,261,105.082228176,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,344,38.6735949416,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,667,59.2045245079,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,127,312.314993752,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,682,59.5812003949,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,268,210.04829996,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,473,314.412739818,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,335,38.1583189869,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,475,314.568663618,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,58,44.952060045,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,376,61.9346066079,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,30,41.5118338601,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,669,63.7022428063,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,177,38.4033090349,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,415,37.2371224463,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,604,48.302815219,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,211,56.276645698,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,384,37.8572029882,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,210,53.9338952149,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,391,42.8429732519,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,536,37.4839317042,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,184,39.8770413955,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,720,45.8607396322,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,46,36.3085429512,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,480,33.5248346721,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,612,75.0818576721,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,723,45.8435919218,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,49,38.1552600054,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,130,91.4719121804,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,508,44.2846465837,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,265,105.580854158,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,580,36.7056354917,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,189,38.4864622539,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,590,47.8332754471,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,125,327.185672868,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,657,73.8658597301,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,392,42.023197203,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,670,58.5373537202,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,680,58.247174318,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,361,405.740160726,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,161,39.632610353,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,694,57.4905911089,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,96,54.5021587519,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,742,39.0513666618,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,433,41.5882119755,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,123,326.792359359,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,323,35.2168462008,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,113,101.223348044,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,160,40.330391406,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,550,35.9714570369,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,599,49.5940797165,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,375,61.3240691156,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,242,68.9796909783,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,4,74.1223860334,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,454,34.2928285551,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,296,118.127428554,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,181,43.6904317953,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,487,39.8535377708,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,398,36.6634237267,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,241,67.2511027464,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,704,52.3338841421,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,390,43.1102896005,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,494,42.156305566,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,438,38.5583780168,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,354,406.402198093,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,400,37.3868815629,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,72,306.065160518,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,305,59.4519886925,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,531,36.7829671569,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,406,400.706891799,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,1,75.446071477,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,227,104.507530013,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,5,77.3620223119,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,726,43.3704003882,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,307,54.2600736694,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,294,118.743130193,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,635,67.8025448695,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,20,52.5061005629,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,106,110.385296873,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,302,41.1189918144,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,351,36.3043435364,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,99,55.6092888016,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,465,34.1104612737,34.6910836381,False
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,158,41.6604304761,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,238,69.9620167683,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,544,34.8972663046,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,79,96.8208120811,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,342,44.1603009678,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,589,50.4884335081,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,564,35.6136372572,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,706,53.5157670971,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,135,91.14443635,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,469,314.609621332,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,426,36.6859893425,34.6910836381,True
calibration-1710-intervention-v1.0.0,19,100,RACE,REMOVE_1710,1710,1736,anomaly_evaluation,147,41.1358009061,34.6910836381,True
